"id","created_at","texte","suicide"
"1338239810419494912","Sun Dec 13 21:50:08 +0000 2020","Why is scarred hero always getting bullied dwag ",TRUE
"1237166872308543488","Tue Mar 10 00:02:22 +0000 2020","Why’s it always “getting bullied” instead of beef tho ",TRUE
"1236662480228757504","Sun Mar 08 14:38:06 +0000 2020","Wonder what’s gonna get me first: corona virus or a suicide. Really there’s no other options. Sad life when you realise that everyone abandoned you once things gone wrong. What a sick world we live in. Don’t people matter no more?",TRUE
"1205847688367026176","Sat Dec 14 13:51:07 +0000 2019","Words saved her life when she had thoughts of suicide  w/ Pratima Aravabhoomi podcast",TRUE
"1236311170530902019","Sat Mar 07 15:22:07 +0000 2020","Words saved her life when she had thoughts of suicide  w/ Pratima Aravabhoomi podcast",TRUE
"1282351015430422534","Sun Jul 12 16:28:01 +0000 2020","Yoonji gets bullied for always getting away with everything and constantly being surrounded by boys, but is not her fault that her parents are constantly away and that she has to go to a school that used to be only for boys. ",TRUE
"1206349594755387392","Sun Dec 15 23:05:30 +0000 2019","You know the thing is I want to commit suicide so bad but I just want it to be painless, imagine unsuccessfully overdosing and you wake back up to severe health complications? FAM",TRUE
"1338744885357072384","Tue Dec 15 07:17:08 +0000 2020","You might think I'm overreacting , but from the bottom of my heart I LOVE Jesy. It hurts so much to know that she was getting bullied by inhuman people. I am proud of her to choose her happiness this time. Sm respect and love for her.Her smile would always remain in my heart<U+0001F493>",TRUE
"1205573703582519300","Fri Dec 13 19:42:24 +0000 2019","You want to know the affect of this general result. I read a friend on fb post that two of his friends tried commit suicide because they rather be dead than live! That’s all I have to say on this matter. Let that sink in!",TRUE
"1236778885280346119","Sun Mar 08 22:20:39 +0000 2020","Y’all really bullied her into getting a nose job smh. She was always pretty <U+0001F644> ",TRUE
"1338495968875057153","Mon Dec 14 14:48:01 +0000 2020","Y’all really despise poor people and it always comes out just how that disdain is whenever these conversations are had about y’all getting “bullied” for not being poor. The classism and elitism be jumping OUT and I cannot take any of y’all seriously because of it man.",TRUE
"1281960564256837632","Sat Jul 11 14:36:30 +0000 2020","Zoyya Siddiqui! She is way more strong than i thought.Yeah she tried to commit suicide for once but after that the way she faced that pain of betrayal is commendable. No complains, no accusations no sadness. #JenniferWinget #ZoyyaSiddiqui ",TRUE
"1235956527544119297","Fri Mar 06 15:52:53 +0000 2020","[CW: Suicide] ""I was in the dark, but I remembered what the light felt like. I had the memory of it. So when the thoughts became too strong for me to handle on my own — I sought help."" ",TRUE
"1283201859151450117","Wed Jul 15 00:48:58 +0000 2020","[CW: suicide]I'm having broken sleep, feeling really down and have had suicidal thoughts. I'm having counselling and feel supported, but things are really scary right now, and it feels exhausting as the same 'debates' are happening over and over again.""2/2- K., trans man",TRUE
"1338294100848603136","Mon Dec 14 01:25:52 +0000 2020","a lot from me. 'you're already so weird aren't you ashamed?'. Well, you believe in 'ghosts' making ppl commit suicide and don't want to think about the actual reasons anyway. At least I don't look at suicide statistics and say shit like 'it's bcs they have no religion'",TRUE
"1237942063217418241","Thu Mar 12 03:22:42 +0000 2020","also, this whole thing of ""more people die of cancer/flu/suicide/etc every day so we shouldn't even be talking about coronavirus at all"" as though we, collectively, cannot care about more than one way that people die at once",TRUE
"1282878251627474944","Tue Jul 14 03:23:04 +0000 2020","always getting bullied <U+0001F614> ",TRUE
"1238693807996014592","Sat Mar 14 05:09:52 +0000 2020","at least no said “they still use wagons for transportation” my poor big state always getting bullied <U+0001F614> ",TRUE
"1337525977522561024","Fri Dec 11 22:33:37 +0000 2020","can i just say, schools talking about mental health once a year during suicide awareness month is NOT schools actively talking about mental health and how it effects young kids and not schools doing anything to help it. SCHOOLS NEED TO DO MORE!!!",TRUE
"1237916093303476225","Thu Mar 12 01:39:30 +0000 2020","can’t wait for another “we have more counselling services available now for those affected” responses by the admin once another suicide happens on campus if i ever did you know i’m going to raise hell by leaving all these predictions on my social media so they can’t say shit!",TRUE
"1337414409707286536","Fri Dec 11 15:10:17 +0000 2020","chanhee’s always getting bullied by the boyz awww",TRUE
"1334538520451538945","Thu Dec 03 16:42:32 +0000 2020","close to killing myself and a couple years ago suicidal thoughts would have been absolutely crazy, now it's daily and i don't know what to do. like i promise i'm not GOING TO but i've had so many thoughts lately and my teacher just emailed me about my missing work and ugh",TRUE
"1282342228145459202","Sun Jul 12 15:53:06 +0000 2020","cw: suicideI learned this morning that someone I knew from high school had killed himself last night. Please, check in on your friends. When I was struggling with thoughts of suicide of my own I desperately wanted someone, anyone, to reach out. Be that person for someone.",TRUE
"1283267099326992384","Wed Jul 15 05:08:13 +0000 2020","cyrus legit said he doesnt know how, but he's gonna commit suicide....his general chat on discord is spamming dont do itim scared, i dont want this to be seriousI'm gonna cry so much if he does itik it fucking pains you, but dont go suicide cause youtube, getting",TRUE
"1238305524757811200","Fri Mar 13 03:26:58 +0000 2020","cystic fibrosis lung infections. I've spent 4 years and hundreds of thousands of dollars for my degree. My mental and physical health have both taken a serious beating, and more than once I've considered suicide because of the absolutely insane pressure of my university's",TRUE
"1283140158305558529","Tue Jul 14 20:43:47 +0000 2020","dear in Turkey, the former Judge, Hüsamettin Ugur says: I am aware of what I say, and I do not want to commit suicide. if it is claimed that I died, do not give up and find my killers.  Keskinde YargicaIskence ",TRUE
"1205858208088231936","Sat Dec 14 14:32:55 +0000 2019","don't know if i want to commit for a relationship or commit suicide",TRUE
"1238480323286949888","Fri Mar 13 15:01:33 +0000 2020","every time it snows here i become more and more aware of how many ppl legitimately want to commit vehicular suicide at 7 in the morning",TRUE
"1282850489915379712","Tue Jul 14 01:32:45 +0000 2020","everytime i see someone quote rt one of their tweets on here saying ""damn sure is shitty how im getting bullied for this"" theres always replies like ""you did not get bullied you stupid and/or ugly idiot"" or ""you wouldnt get bullied if you werent a stupid and/or ugly idiot""",TRUE
"1283131105197998080","Tue Jul 14 20:07:49 +0000 2020","for everytime someone has applauded me for my bad-assery irl i have naya rivera to thank <U+0001F5A4><U+0001F5A4><U+0001F5A4> imagine i went from getting bullied in 4th grade to the bad bitch that i am who always stands up for myself and what i believe in and i know she's even done more for other people <U+0001F5A4>",TRUE
"1282482058162577408","Mon Jul 13 01:08:44 +0000 2020","getting bullied for never drinking when you’re always the designated driver &gt;&gt;&gt;&gt;",TRUE
"1338701618452303873","Tue Dec 15 04:25:12 +0000 2020","good god I want to commit suicide",TRUE
"1282748004022341633","Mon Jul 13 18:45:31 +0000 2020","growing up, being in middle school, being bullied everyday, getting called names, feeling like no one understood. I always came home to find safeness in watching glee. I still remember the day Cory died and for 3 days I cried, and now the news of #nayariviera - if it’s true<U+0001F494><U+0001F494>",TRUE
"1338637661033164802","Tue Dec 15 00:11:03 +0000 2020","had sort of an emergency session with my therapist. been feeling pretty down from work but the moment my thoughts started shifting to suicide i knew i had to go talk. i'm doing a little better. going to doctor later in the week so my dosage can be reevaluated",TRUE
"1239226163152564224","Sun Mar 15 16:25:15 +0000 2020","how do I tell my Mexican immigrant parents that I don’t want to stay in their house bc it’s a toxic environment that makes me physically and mentally ill every time I stay for more than 12 hours to the point I try to commit suicide a 4th time: a memoir",TRUE
"1237169748481212416","Tue Mar 10 00:13:48 +0000 2020","i can related with people who had suicide thoughts all the time but they’re too afraid to die.",TRUE
"1338642616699801605","Tue Dec 15 00:30:45 +0000 2020","i can’t believe how many people say johnny depp brought everything on himself by starting lawsuits. i’m sorry but we’re talking about a man who’s always been obsessed with the truth &amp; y’all think he shoulda let this slide? especially when his kids were getting bullied over it?",TRUE
"1282614270178611201","Mon Jul 13 09:54:06 +0000 2020","i had to watch the person i fell in love with fall in love with someone else &amp; there was absolutely nothing i could do about it•sad tweets sad quotes depression sadness heartbreak anxiety suicidal thoughts suicide broken tw•",TRUE
"1283357500230819842","Wed Jul 15 11:07:26 +0000 2020","i haven’t felt so loved in a while, and even the tiniest bit of hope made me keep going, i no longer had big urges to self harm , or at this point, didn’t want to commit suicide at all. i may not of been eating, which was still (cont)",TRUE
"1282891887938957312","Tue Jul 14 04:17:15 +0000 2020","i just found this on ig. i hope we can break the stigma regarding suicide and mental health. if you had suicidal thoughts and you need somebody to talk to, you can dm me.cttoig:",TRUE
"1283226146029502464","Wed Jul 15 02:25:29 +0000 2020","i just know atinys, stays and nctzens are the ones always getting bullied at school bc they're always together. I just know it",TRUE
"1338456438620864512","Mon Dec 14 12:10:56 +0000 2020","i kinda get why dazai constantly tries to commit suicide bc honestly?? same i also want to die",TRUE
"1239322393413332993","Sun Mar 15 22:47:38 +0000 2020","i love ppl confiding in me. i really do. but i’ve had two ppl just TODAY tell me how they want to commit suicide and i just cannot handle it lol",TRUE
"1338310756278751233","Mon Dec 14 02:32:03 +0000 2020","i never want to bring anyone around my family bc I’m always getting bullied and ain’t nobody need to hear that <U+0001F920><U+0001F920><U+0001F920>",TRUE
"1281670686566526976","Fri Jul 10 19:24:38 +0000 2020","i never wash my car bc i only like getting it hand washed (and i'm too short to do it myself) and the guy that bullied me works there and always gives me a smirk when i see him and i feel like fucking dying all the time so my car always be dirty <U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D>",TRUE
"1338925475981213696","Tue Dec 15 19:14:44 +0000 2020","i tell him i have had thoughts of killing myself and he’s like “but you’re fine when you’re with me”like nooo i just mask it when i’m around you",TRUE
"1237527284455632896","Tue Mar 10 23:54:31 +0000 2020","i told them i had Thoughts Of Suicideand they told me ""Drink More Water""",TRUE
"1338428991494103049","Mon Dec 14 10:21:53 +0000 2020","i want to commit suicide with this thing thank you ",TRUE
"1205793817330405377","Sat Dec 14 10:17:03 +0000 2019","i want to commit suicide. and it better work this time",TRUE
"1205118590849937408","Thu Dec 12 13:33:56 +0000 2019","i want to leave new generations but rin would probably commit suicide then",TRUE
"1283545984744783875","Wed Jul 15 23:36:24 +0000 2020","if i am ever to commit suicide my mother will be partially to blame and i want everyone to know",TRUE
"1238086224197410816","Thu Mar 12 12:55:33 +0000 2020","im a regular there and always give them a nice greeting whenever, with this virus shit around asians are just getting bullied for no reason. i hate it here man",TRUE
"1205295572841680897","Fri Dec 13 01:17:12 +0000 2019","im lucky and i only have one exami felt pressure to reschedule my counseling appointment despite my declining mental and emotional health due to stress the past 2 weeks; i have had thoughts of suicide and self harm the past several days",TRUE
"1205499795613216768","Fri Dec 13 14:48:43 +0000 2019","im so happy earlier that i forgot those suicide thoughts i had in mind this morning",TRUE
"1283445788224430081","Wed Jul 15 16:58:15 +0000 2020","imagine getting bullied by ur own parent .. could ALWAYS b me",TRUE
"1236615954995523584","Sun Mar 08 11:33:13 +0000 2020","in my relationships. You helped me. From when I felt insecure and was getting bullied u saved me and made me feel beautiful. I’ve always wanted to buy your hoodies but I can’t.. because my fiancé works at Walmart struggling on finding a better job and i guess Walmart is our only",TRUE
"1283504835975958530","Wed Jul 15 20:52:53 +0000 2020","is suicide by gun the selfie of guns or the instant noodles of suicides",TRUE
"1336804991047094273","Wed Dec 09 22:48:41 +0000 2020","it just chafes me man like as someone whos attempted suicide more than once and who can be like prone to Severe Bouts of Mental Illness Displays im like. lmao i know damn well no one in MY life better be talking abt ""how hard it is"" to live w. ""someone like that"" like come on.",TRUE
"1281962277252390913","Sat Jul 11 14:43:19 +0000 2020","it's not oppression olympics!!!! it would actually be in your interest to jump in on calling out the toxicity of stan twit since blackpink is always getting bullied so maybe think of that first before going on and on about how your fandom is the victim?? #RespectMAMAMOO",TRUE
"1282161291189276672","Sun Jul 12 03:54:07 +0000 2020","j3llyskz always has a problem with people having fun but will never defend a member when they are getting bullied on the tl",TRUE
"1338691059195412482","Tue Dec 15 03:43:14 +0000 2020","just accidentally shaved my beard, i think i want to commit suicide",TRUE
"1238659594596970496","Sat Mar 14 02:53:55 +0000 2020","just found out a friend I knew on social media tried to commit suicide, just if you all ever feel this way just know I’m always here to talk. Don’t want to lose any of you.",TRUE
"1337396230947708929","Fri Dec 11 13:58:03 +0000 2020","man's always getting bullied bc of his weight :/// ",TRUE
"1282050559915307008","Sat Jul 11 20:34:07 +0000 2020","merries shouldn’t be on the list <U+0001F62D> orbits should be higher and i feel like buddies are always getting bullied LMAOBVN ",TRUE
"1236934426518360064","Mon Mar 09 08:38:43 +0000 2020","n for me at least,,, since he’s always getting bullied by the others so much, i really just want to fight back LOL you know ? chanhee is really sassy when he wants to be, but is just usually the target of the teasing bc his reactions are funny and he has a higher tolerance for it",TRUE
"1337568991150284800","Sat Dec 12 01:24:32 +0000 2020","never going to forget that time my first therapist told me i was suicidal bc i had a suicide silence shirt on. never once did i mention suicidal thoughts/ideations to her <U+0001F480><U+0001F480><U+0001F480>",TRUE
"1338658924606742532","Tue Dec 15 01:35:33 +0000 2020","no but like i actually want to commit suicide bye",TRUE
"1337087116346585090","Thu Dec 10 17:29:45 +0000 2020","no worries of fraud, I'll keep it up for a week and donate everything at once, the first round is going to The American Foundation for Suicide Prevention, it'll be a dollar, though if wanted you can donate more (though it won't get you anything for simplicity reasons)",TRUE
"1338315066899238913","Mon Dec 14 02:49:11 +0000 2020","owner of a long red scarf.. Cause of death, Suicide..But she isn't the owner of this sword.. Hm. I guess it serves some sort of importance, so i shall protect it.. At least until i find someone worthy of keeping it.""Beginning to walk once more, she held the broken down sword&gt;",TRUE
"1237091823409139713","Mon Mar 09 19:04:09 +0000 2020","people always say “if ur kid is bullying my kid. ima tell my kid to punch them” but if tht was the case how the hell was they getting bullied in the first place?",TRUE
"1238660925982494721","Sat Mar 14 02:59:12 +0000 2020","people who always coupon and sell their stock piles on facebook is getting bullied now it’s sad, not everyone just goes and buys everything out of panic. some people coupon and get that shit damn near free and sell it for money as a side hustle",TRUE
"1237714796730073088","Wed Mar 11 12:19:37 +0000 2020","safeTALK training is suitable for those over 18 who want to help prevent #suicide and become suicide alert. Once trained, you'll be able to recognise the invitations for help those struggling with thoughts of suicide exhibit.  For more information visit ",TRUE
"1239158039913082885","Sun Mar 15 11:54:33 +0000 2020","see, the last time i accepted their help they just told me HRT would make me commit suicide, and that transitioning would be like ""waking up one day and feeling like you want to chop your arm off, even though it is 100% functional""",TRUE
"1335439353028308997","Sun Dec 06 04:22:07 +0000 2020","serious depression and have suicidal thoughts when I feeling down… I usually think about hurting myself or killing myself when I'm 13… but after counseling I had became more better and now I'm just like a normal cheerful child although… deep inside my depressed self is still+",TRUE
"1283440986404745217","Wed Jul 15 16:39:10 +0000 2020","she said she is and will love me forever and that whenever i have suicidal thoughts or want to commit suicide think abt her &amp; dad and all the ppl that care abt me cuz if i actually do it it’s going to hurt way more for them than me killing myself (plz tell me this makes sense)",TRUE
"1282853201251831809","Tue Jul 14 01:43:32 +0000 2020","shied away from tackling the tough issues that young people deal with...school shootings, suicide, sexual orientation, eating disorders, bullying, gender identity, loss, and so much more. Glee tells us that everyone belongs once they find their tribe who accepts them...",TRUE
"1283238020733218817","Wed Jul 15 03:12:40 +0000 2020","so i wanted to base a character off of a girl i had a crush on when i was 14. so i went through the yearbook and now i just want to commit murder-suicide insteadis this an improvement?",TRUE
"1238698964960100352","Sat Mar 14 05:30:21 +0000 2020","some of the comments are so insensitive. suicide is serious. i have had suicidal thoughts &amp; i know many people who have them as well &amp; hurt themselves. if you are struggling &amp; need someone to talk to, my dms are always open &amp; i will try to respond as soon as possible.",TRUE
"1283160114824744960","Tue Jul 14 22:03:05 +0000 2020","sorry to hear about her upcoming suicide.Sad that once again the cameras in her cell block will malfunctioned and the guards will not there at the time.More secrets going to the grave",TRUE
"1338909401625845768","Tue Dec 15 18:10:51 +0000 2020","suicide //i get a message telling me to commit n i’m like “....well now i don’t want to &gt;:(“",TRUE
"1237451025835057152","Tue Mar 10 18:51:29 +0000 2020","suicide by coronavirus is the way i'd go if it let me see tkam just once more ",TRUE
"1282382843923116032","Sun Jul 12 18:34:30 +0000 2020","suicide mention &amp; joke //MY FRIEND JUST SAID SOMEONE SHE KNEW WAS HAVING SUICIDAL THOUGHTS AND HE ASKED HIM WHAT HE WOULD SAY TO HIMSELF IF HE HAD THEM AGAINHIS ANSWER?"" DO A FLIP "" BYE",TRUE
"1283343606607040513","Wed Jul 15 10:12:13 +0000 2020","suicide tw actual words from a “therapist” to a patient i knew (who was a minor at the time!) : if you try to commit again , you’ll go to jail you know? you want to go to jail? <U+0001F974><U+0001F974><U+0001F974> ",TRUE
"1205640187637719040","Sat Dec 14 00:06:35 +0000 2019","terrian170Woman who revealed details of Chinese Uighur camps tells of death threatsi have just read all 6 pages of the leaked camps in China, the treatment there is enough to want to commit suicide, why is this allowed in this day and age, the Chinese are a cruel race, ",TRUE
"1278666634299924481","Thu Jul 02 12:27:36 +0000 2020","thanks for the trigger warning if I saw white people on my computer screen I would have had intrusive thoughts about killing myself ",TRUE
"1338960237970198529","Tue Dec 15 21:32:52 +0000 2020","the fact i wasnt born as a korean girl makes me want to commit suicide",TRUE
"1205945728222351362","Sat Dec 14 20:20:41 +0000 2019","the march was for suicide prevention and though i’m so glad that there’s more awareness about it, I just felt so much pain. all the emotions and painful memories that ive been running away from especially this month had just struck me all at once",TRUE
"1238322662482591745","Fri Mar 13 04:35:04 +0000 2020","their special informer, and as far as we know, is still working with them. Val’s dad Bill is by and far not the only Bank suicide in this mess. But once you dig into what was involved, it becomes more clear. - later LIBOR rate scandal - mirror trading scandal - much more!",TRUE
"1238824638127443971","Sat Mar 14 13:49:44 +0000 2020","this dude wholeheartedly messaged me to hang out because he didn’t want me to get so lonely that I commit suicide. I just found out what “simp” means the other day and this is it",TRUE
"1202647552639811587","Thu Dec 05 17:54:55 +0000 2019","this is also important in suicide prevention, having to take the pills out one by one and seeing them pile up or taking them individually gives the person more time to reconsider and stop themselves, rather than pouring a mouthful of pills at once",TRUE
"1336439053030461441","Tue Dec 08 22:34:34 +0000 2020","this is gonna flop but imma be real wit yall this twitter shit is so fun i love yall mfs to death lowkey sometimes yall dont know it but yall stopped me from suicide more than once lowkey i got cheated on and yall was there for me so much shit happened and yall be here its so",TRUE
"1237530962101059584","Wed Mar 11 00:09:08 +0000 2020","this is me when we have our days when all special needs kids come into our job. i always get so sad especially when they vent to me about them getting bullied etc ",TRUE
"1206161364172935169","Sun Dec 15 10:37:33 +0000 2019","this is the reason why i always scold someone if they want to commit a suicide. ",TRUE
"1338122725131497474","Sun Dec 13 14:04:53 +0000 2020","those ppl have always been here and have always nutjobs the only difference is we got big accounts with biases who are scared of getting bullied and called an anti by actual antis",TRUE
"1205543707975602176","Fri Dec 13 17:43:12 +0000 2019","to anyone that had suicidal thoughts or that tried to commit suicide; I am glad you’re still here",TRUE
"1337726557041938433","Sat Dec 12 11:50:39 +0000 2020","trigger warning thread || suicideCan I be honest with you all, if any of you choose to listen?Over the past week, I've been gradually losing the will to live. And today, I even contemplated killing myself. Mind you, I've never had thoughts of suicide before.",TRUE
"1338536773635375106","Mon Dec 14 17:30:10 +0000 2020","tw  //  suicide , self  harmim  so  proud  of  myself.  i  havent  had  suicidal  thoughts  in  a  while  now  over  a  month  nor  self  harmed.",TRUE
"1338927081883832322","Tue Dec 15 19:21:07 +0000 2020","tw - suicide--- telling me to d!e is so mean lmao , i feel like ppl just want me to commit suicide and they’re gonna be happy",TRUE
"1239197049880342529","Sun Mar 15 14:29:34 +0000 2020","tw / ??? depression, suicide, anxietymost of my writing stems from bad thoughts lmao i used to write like SO MUCH in 2016-2017 which was the period i had costant anxiety &amp; panic attacks like every week.. and from that i took to writing and writing about how i felt in the moment",TRUE
"1337531891411546121","Fri Dec 11 22:57:07 +0000 2020","tw // depression,  suicide I'm so exhausted and had the worst depressive episode I've had in a while and had suicidal thoughts yesterday",TRUE
"1283341211835568128","Wed Jul 15 10:02:42 +0000 2020","tw // suingl i know ppl are rly cute with their posts abt how ppl don’t want you to commit suicide (like kpop boys n girls or whatever) but wkrhshesjhda i literally hate them so much they just make me feel shitty whoops",TRUE
"1338739214297387008","Tue Dec 15 06:54:35 +0000 2020","tw // suicidei mean ive had thoughts of it but its always been that i want to wait and see if i can do something with my life and be myself before giving up ",TRUE
"1338968156849770498","Tue Dec 15 22:04:20 +0000 2020","tw // suicidei'm starting to have suicidal thoughts again and it's been a while since the last time i had them, someone help",TRUE
"1338685008446447621","Tue Dec 15 03:19:12 +0000 2020","tw // suicidemy birthday is in less than two hours and i want to commit the aliven't",TRUE
"1337979765899153410","Sun Dec 13 04:36:49 +0000 2020","tw // suicide i told a therapist i was suicidal and had thoughts of killing myself in our first session (which took immense courage, btw) and her first response was ""don't you think you're overreacting"" like??? hello??? ",TRUE
"1337987288945598466","Sun Dec 13 05:06:42 +0000 2020","tw // suicide (baiting)he just admitted to suicide baiting more than once. ",TRUE
"1338996148611272706","Tue Dec 15 23:55:33 +0000 2020","tw // suicide mention ---i had to go for a walk bc i had a headache bc i kept having suicidal thoughts but i cleared my head and i’m better now lol",TRUE
"1338305321782145024","Mon Dec 14 02:10:27 +0000 2020","tw suicidei don’t want to be that person but spamming an idol during their vlive and insinuating that you’re going to commit is just ?? uncalled for.",TRUE
"1338329661609189377","Mon Dec 14 03:47:10 +0000 2020","tw suicide brain said to me everyone hates u and they only pity you and that’s why people are nice cuz they don’t want u to commit and i don’t have actual friends just people who pity me",TRUE
"1338298811031162881","Mon Dec 14 01:44:35 +0000 2020","tw suicide attemptwdym helping him he tried to commit i had to convince him to purge the pills he took he took 90 mg if i werent there he would if fucking overdosed and do you still want to ""talk to him"" you are the reason he attempted you fumb whore",TRUE
"1283128364308496387","Tue Jul 14 19:56:56 +0000 2020","tw/ suicideanyway i’m so thankful that i didn’t attempt anything foolish during this time when i had multiple suicidal thoughts due to homelessness and i’m still holding on and trying my best to come out of this situation fighting with the government everyday. ",TRUE
"1283443844844081152","Wed Jul 15 16:50:32 +0000 2020","tw// suicidejust my suicidal thoughts and actions, i haven't had any for 3-4 years ",TRUE
"1338789631593074688","Tue Dec 15 10:14:56 +0000 2020","tw// suicide depression ...While I am like this I feel like I can at least reach out to other people. I’ve had suicidal thoughts consistently this year and on and off for about 5 years. If you’re having these thoughts please know that you can come to me. +",TRUE
"1282693700183719936","Mon Jul 13 15:09:44 +0000 2020","tw//bullywhen will i overcome my fear for going to school? im traumatized with getting bullied i hate school i cant trust any teacher they always say ""if you dont touch them they wont come to you"" theyre the one who bullied me",TRUE
"1338731762713673731","Tue Dec 15 06:24:59 +0000 2020","tw//suicide attempt---yes, as I have said before I tried to drown myself in May and I've recently been having suicidal thoughts. sorry I just had to get this off my chest ",TRUE
"1338337785527246848","Mon Dec 14 04:19:27 +0000 2020","tw: abuse and suicide my father, which I don't like calling him that was emotional abusive and put me through alot from when I was 2 until my mom helped me leave when I was 7 because I thought I was going to lose my life in his care more than once",TRUE
"1283275945143484419","Wed Jul 15 05:43:22 +0000 2020","tw: suicide***my senior year of hs I attempted to commit suicide, at the time I had undiagnosed bipolar disorder type II one thing I want to shed light on is the lows of bipolar type II. I was being bullied at school and living through every single day was painful",TRUE
"1338135422204080135","Sun Dec 13 14:55:20 +0000 2020","vic vs always tweeting me at work so on my break i come back to me getting bullied on the tl<U+0001F644><U+0001F644><U+0001F644><U+0001F644><U+0001F644><U+0001F644>vic eu te amo though ig<U+0001F644><U+0001F644><U+0001F644><U+0001F644><U+0001F644>",TRUE
"1338908594943774721","Tue Dec 15 18:07:39 +0000 2020","was a television first, exclusive footage of an attempted suicide. Before anyone could react, she pulled out a gun that was hidden in her bag and shot herself. During the broadcast. Thousands of people saw it. She died in the hospital 14 hours later (+)",TRUE
"1237915000146137088","Thu Mar 12 01:35:10 +0000 2020","welp, suicide season is upon us once more. ",TRUE
"1338837134464180226","Tue Dec 15 13:23:41 +0000 2020","what a suicide on your mind.. its gonna start a chain Reation.... and I FOR ONCE DONT GIVE A SHIT HOW Many will fall...  btw system i got u facked hacked ... im just playing this and elsewhere im fucking you over remember the suicide  .. it will haunt more than any could count<U+0001F49C>",TRUE
"1205592863389683714","Fri Dec 13 20:58:32 +0000 2019","when I grow up I want to commit suicide.",TRUE
"1282923757112381442","Tue Jul 14 06:23:53 +0000 2020","when people are mean remember the main character is always getting bullied in the beginning of the movie, but then they turn into a super hero... it’s only making you stronger and making them weaker.. you got this",TRUE
"1338890005305982978","Tue Dec 15 16:53:47 +0000 2020","when you want to die but afraid to commit suicide then you see something about signs of (any diseases) and you're hopefully wishing you have those signs.OH GOSH I DON'T KNOW ANYMORE <U+3160><U+3160>",TRUE
"1282688550757007360","Mon Jul 13 14:49:16 +0000 2020","why am i always getting bullied <U+0001F9CD><U+0001F3FB><U+200D><U+2640><U+FE0F>",TRUE
"1338893472053473287","Tue Dec 15 17:07:33 +0000 2020","why am i always the one getting bullied",TRUE
"1205221812226777088","Thu Dec 12 20:24:06 +0000 2019","why is there a suicide squad 2 are they gonna actually follow the comics for once or is it gonna be more glorifying joker and Harley ",TRUE
"1239013164643213318","Sun Mar 15 02:18:52 +0000 2020","yeah, i want to commit SUICIDE, no i dont wanna talk about it XD",TRUE
"1282876886020960261","Tue Jul 14 03:17:38 +0000 2020","yibo getting bullied by trainees always makes me happy ",TRUE
"1237026735029473282","Mon Mar 09 14:45:31 +0000 2020","you back! I’m still wondering what your state of mind was! Alanis yu left me heartbroken and confused<U+203C><U+FE0F>I’ll never be the same after this... I’ve had my share of suicidal thoughts! Even a suicide attempt! But to know that this would be the pain, confusion &amp; heartache id be leavin",TRUE
"1280571752788066304","Tue Jul 07 18:37:52 +0000 2020","you wanna know why i’m strong? because i was depressed, i had no one, i cried myself to sleep every night, i had thoughts of killing myself but i still woke up every single day and put a smile on my face. THATS WHY I AM STRONG.",TRUE
"1205544899178840069","Fri Dec 13 17:47:56 +0000 2019","~ regarding a break up). The second and /last/ tweet I sent him via my personal wasn't even mean, I was asking him something. So how DARE you say you know me and ACCUSE me of making people want to commit suicide. How DARE you think that I think so little of life. How DARE ~",TRUE
"1205877587496460289","Sat Dec 14 15:49:55 +0000 2019","~someone else still come up with the suicide plan? Countless questions spun in my mind, just as fast as the world through the glass. A sudden static noise jolts me out of my thoughts and a familiar voice crackles through the walkie talkie Monty had beside him. A smile cracks~",TRUE
"1338486300094021638","Mon Dec 14 14:09:36 +0000 2020","“He IS a person that would commit a suicide.” I don’t want people to think that of me.",TRUE
"1206074627518275584","Sun Dec 15 04:52:53 +0000 2019","“I can ensure you, precious. This ain’t what chu want. This ain’t what chu want rihhh here. Ohhhh! Drop that dusty roll on you. This ain’t what chu want. Run into a brick wall if you want to and commit suicide!”",TRUE
"1282299576808923137","Sun Jul 12 13:03:37 +0000 2020","“I had to experience despair, I had to sink to the greatest mental depths, to thoughts of suicide, in order to experience grace.”Hermann HesseAshLea AstigNaLabanan",TRUE
"1201576769024708608","Mon Dec 02 19:00:00 +0000 2019","“One time, I tried using a rope and another time bought rat medicine but all this different times, people would abruptly come in to save me.” -Saida Karoli.",TRUE
"1283513583024975873","Wed Jul 15 21:27:39 +0000 2020","“Reporting the truth about who’s committing suicide would require acknowledging that the contemporary narrative — in which men in general and white men in particular are a universally privileged class and have no legitimate problems — is false"" ",TRUE
"1238398842610937856","Fri Mar 13 09:37:47 +0000 2020","“byounggon hyung” is always getting bullied :”) ",TRUE
"1283508325154385921","Wed Jul 15 21:06:45 +0000 2020","<U+26A0><U+FE0F>dead at 233 months on the job amid the pandemic, EMT John Mondello shot himself with his father's gun, retired NYPD cop. “He was experiencing a lot of anxiety witnessing a lot of death, he’d feel it was a heavy experience when he’d fail to save a life”",TRUE
"1236639470499155968","Sun Mar 08 13:06:40 +0000 2020","<U+2728>2jin au<U+2728>Hyunjin is a quiet girl who always gets bullied by the basketball team and is always getting her glasses brokenOrHeejin is a transferred student who witnessed a girl being bullied and wants to do something about it ",TRUE
